DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/31/2017,15:45,,,40.814358,-73.94067,"(40.814358, -73.94067)",LENOX AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781822,TAXI,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:50,,,40.75218,-73.85201,"(40.75218, -73.85201)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3780873,PASSENGER VEHICLE,,,,
10/31/2017,15:50,QUEENS,11370,40.768913,-73.88873,"(40.768913, -73.88873)",81 STREET,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780921,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:50,MANHATTAN,10001,40.746204,-73.9967,"(40.746204, -73.9967)",,,276       WEST 25 STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3781723,TAXI,,,,
10/31/2017,15:50,,,40.87356,-73.81853,"(40.87356, -73.81853)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781622,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,15:50,,,40.586098,-73.93237,"(40.586098, -73.93237)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780932,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,15:50,,,40.75218,-73.85201,"(40.75218, -73.85201)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3780873,PASSENGER VEHICLE,,,,
10/31/2017,15:50,QUEENS,11370,40.768913,-73.88873,"(40.768913, -73.88873)",81 STREET,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780921,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:53,,,40.713207,-73.79723,"(40.713207, -73.79723)",GOTHIC DRIVE,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3781492,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:55,MANHATTAN,10001,40.74615,-73.99652,"(40.74615, -73.99652)",,,269       WEST 25 STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3781718,SPORT UTILITY / STATION WAGON,TAXI,,,
10/31/2017,16:00,,,40.62499,-74.14403,"(40.62499, -74.14403)",FOREST AVENUE,WILLOWBROOK ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781094,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,16:00,BRONX,10467,40.878643,-73.871605,"(40.878643, -73.871605)",WEBSTER AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3780743,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:00,QUEENS,11364,,,,218 street,56 avenue,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3780772,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/31/2017,16:00,,,40.65971,-73.76364,"(40.65971, -73.76364)",147 AVENUE,184 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3780740,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:00,,,40.664997,-73.84406,"(40.664997, -73.84406)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,3780724,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/31/2017,16:00,,,40.77077,-73.91727,"(40.77077, -73.91727)",31 STREET,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781787,BU,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:00,QUEENS,11378,40.725002,-73.90035,"(40.725002, -73.90035)",,,65-16     CLINTON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780799,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:00,QUEENS,11411,40.69494,-73.73315,"(40.69494, -73.73315)",116 AVENUE,227 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780756,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,16:00,BROOKLYN,11222,40.735157,-73.95508,"(40.735157, -73.95508)",MANHATTAN AVENUE,EAGLE STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781856,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:00,QUEENS,11104,40.743046,-73.91776,"(40.743046, -73.91776)",47 STREET,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780729,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:00,MANHATTAN,10022,40.76155,-73.96659,"(40.76155, -73.96659)",EAST 59 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780709,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:00,QUEENS,11432,40.726326,-73.78911,"(40.726326, -73.78911)",,,80-18     SURREY PLACE,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3780807,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/31/2017,16:00,,,40.597385,-74.19142,"(40.597385, -74.19142)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781307,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,16:00,BROOKLYN,11234,40.6158,-73.93068,"(40.6158, -73.93068)",AVENUE R,HENDRICKSON STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3780861,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:00,BRONX,10463,40.8791,-73.90468,"(40.8791, -73.90468)",,,5585      BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781116,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,16:00,,,40.62499,-74.14403,"(40.62499, -74.14403)",FOREST AVENUE,WILLOWBROOK ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781094,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,16:07,,,40.74473,-73.93359,"(40.74473, -73.93359)",THOMSON AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3780720,SPORT UTILITY / STATION WAGON,BU,SPORT UTILITY / STATION WAGON,,
10/31/2017,16:15,BROOKLYN,11207,40.6646,-73.89502,"(40.6646, -73.89502)",LIVONIA AVENUE,SHEFFIELD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781019,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,16:15,,,40.655117,-73.92254,"(40.655117, -73.92254)",REMSEN AVENUE,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3781314,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/31/2017,16:15,,,40.60235,-74.189606,"(40.60235, -74.189606)",SOUTH AVENUE,CHELSEA ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3781379,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/31/2017,16:18,,,,,,SPRINGFIELD BOULEVARD,219TH STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3780770,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/31/2017,16:20,,,40.63279,-73.958694,"(40.63279, -73.958694)",GLENWOOD ROAD,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781055,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:20,BRONX,10451,,,,,,610       EXTERIOR STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,3781065,PASSENGER VEHICLE,,,,
10/31/2017,16:20,BROOKLYN,11207,40.67628,-73.892166,"(40.67628, -73.892166)",MILLER AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781020,PK,PASSENGER VEHICLE,,,
10/31/2017,16:20,BROOKLYN,11236,40.64891,-73.89256,"(40.64891, -73.89256)",EAST 108 STREET,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780894,PASSENGER VEHICLE,,,,
10/31/2017,16:25,QUEENS,11420,40.667667,-73.80715,"(40.667667, -73.80715)",135 AVENUE,132 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3780703,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:25,,,40.814686,-73.92022,"(40.814686, -73.92022)",3 AVENUE,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3780761,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:25,QUEENS,11420,40.667667,-73.80715,"(40.667667, -73.80715)",135 AVENUE,132 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3780703,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:30,,,40.711006,-73.780815,"(40.711006, -73.780815)",181 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781118,TR,PASSENGER VEHICLE,,,
10/31/2017,16:30,BROOKLYN,11206,40.700123,-73.947136,"(40.700123, -73.947136)",HARRISON AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,,,,,,3780899,PASSENGER VEHICLE,TK,,,
10/31/2017,16:30,BROOKLYN,11232,40.65039,-74.00851,"(40.65039, -74.00851)",4 AVENUE,43 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781596,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,16:30,BROOKLYN,11220,40.638313,-74.00663,"(40.638313, -74.00663)",55 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781261,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,16:30,BRONX,10458,,,,EAST FORDHAM ROAD,BELMONT AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3781241,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:30,QUEENS,11413,40.665028,-73.75402,"(40.665028, -73.75402)",224 STREET,144 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781591,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:30,QUEENS,11434,40.68049,-73.774704,"(40.68049, -73.774704)",BAISLEY BOULEVARD,BEDELL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780848,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:30,,,40.841084,-73.93184,"(40.841084, -73.93184)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3781537,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/31/2017,16:30,,,40.711006,-73.780815,"(40.711006, -73.780815)",181 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781118,TR,PASSENGER VEHICLE,,,
10/31/2017,16:40,MANHATTAN,10036,40.755215,-73.98504,"(40.755215, -73.98504)",,,124       WEST 42 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,3781687,VN,TK,,,
10/31/2017,16:40,,,,,,COLLEGE POINT BOULEVARD,57 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781540,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,16:40,,,40.600742,-73.93905,"(40.600742, -73.93905)",AVENUE U,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3780926,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:45,QUEENS,11433,40.68984,-73.78634,"(40.68984, -73.78634)",BREWER BOULEVARD,112 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780849,PASSENGER VEHICLE,FB,,,
10/31/2017,16:45,MANHATTAN,10025,,,,,,50        West 106th Street,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3781071,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:45,QUEENS,11354,40.76544,-73.82723,"(40.76544, -73.82723)",,,139-25    35 AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780719,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:45,,,40.70842,-74.01118,"(40.70842, -74.01118)",COLUMBUS AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780830,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:45,,,40.607357,-74.16099,"(40.607357, -74.16099)",,,2960      VICTORY BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781095,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:45,QUEENS,11433,40.68984,-73.78634,"(40.68984, -73.78634)",BREWER BOULEVARD,112 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780849,PASSENGER VEHICLE,FB,,,
10/31/2017,16:45,MANHATTAN,10025,,,,,,50        West 106th Street,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3781071,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,16:46,STATEN ISLAND,10304,40.615894,-74.0827,"(40.615894, -74.0827)",,,125       ROFF STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3780942,PASSENGER VEHICLE,,,,
10/31/2017,16:46,QUEENS,11385,40.708546,-73.90423,"(40.708546, -73.90423)",,,2121      LINDEN STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3780794,PASSENGER VEHICLE,,,,
10/31/2017,16:47,,,,,,129 STREET,28 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780721,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:47,,,,,,129 STREET,28 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780721,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:50,,,40.78821,-73.7907,"(40.78821, -73.7907)",CROSS ISLAND PARKWAY,CLEARVIEW EXPRESSWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3780879,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,16:50,STATEN ISLAND,10306,,,,,,51        LAUREL STREET,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3780941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:00,BROOKLYN,11215,40.669243,-73.98294,"(40.669243, -73.98294)",6 AVENUE,7 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780916,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:00,,,40.66895,-73.9339,"(40.66895, -73.9339)",EASTERN PARKWAY,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781439,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:00,QUEENS,11377,40.739067,-73.89588,"(40.739067, -73.89588)",47 AVENUE,69 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780722,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:00,BRONX,10473,40.822945,-73.86819,"(40.822945, -73.86819)",NOBLE AVENUE,STORY AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3781029,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:00,,,40.72634,-73.76508,"(40.72634, -73.76508)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780808,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:00,,,40.664997,-73.84406,"(40.664997, -73.84406)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780776,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:00,,,40.6229,-74.14943,"(40.6229, -74.14943)",,,985       RICHMOND AVENUE,1,0,1,0,0,0,0,0,Unspecified,,,,,3781368,PASSENGER VEHICLE,,,,
10/31/2017,17:00,BROOKLYN,11222,40.726765,-73.95046,"(40.726765, -73.95046)",,,218       ECKFORD STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781863,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:00,MANHATTAN,10009,40.720753,-73.98041,"(40.720753, -73.98041)",,,286       EAST 2 STREET,1,0,0,0,1,0,0,0,Unspecified,,,,,3781888,BICYCLE,,,,
10/31/2017,17:00,BROOKLYN,11215,40.669243,-73.98294,"(40.669243, -73.98294)",6 AVENUE,7 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780916,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:10,,,40.607628,-74.15947,"(40.607628, -74.15947)",GOLLER PLACE,VICTORY BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781299,TAXI,PASSENGER VEHICLE,,,
10/31/2017,17:12,,,40.730194,-74.0024,"(40.730194, -74.0024)",BLEECKER STREET,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781703,BICYCLE,TAXI,,,
10/31/2017,17:12,,,40.75005,-73.80634,"(40.75005, -73.80634)",OAK AVENUE,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Backing Unsafely,,,,3780871,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:15,,,40.80834,-73.92775,"(40.80834, -73.92775)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780762,PASSENGER VEHICLE,LL,,,
10/31/2017,17:15,BROOKLYN,11229,40.59714,-73.933495,"(40.59714, -73.933495)",KNAPP STREET,WHITNEY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3780935,MOTORCYCLE,,,,
10/31/2017,17:15,,,40.695004,-73.9525,"(40.695004, -73.9525)",MYRTLE AVENUE,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Driver Inattention/Distraction,,,,3781272,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:15,,,40.852386,-73.90369,"(40.852386, -73.90369)",GRAND CONCOURSE,EAST BURNSIDE AVENUE,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3780731,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:15,MANHATTAN,10014,40.740112,-74.00597,"(40.740112, -74.00597)",,,18        9 AVENUE,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3781641,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,17:15,MANHATTAN,10012,40.72235,-73.99327,"(40.72235, -73.99327)",BOWERY,PRINCE STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3781964,TK,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:15,,,40.722363,-73.736885,"(40.722363, -73.736885)",SPRINGFIELD BOULEVARD,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3780757,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:15,,,40.80834,-73.92775,"(40.80834, -73.92775)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780762,PASSENGER VEHICLE,LL,,,
10/31/2017,17:16,,,40.837894,-73.88138,"(40.837894, -73.88138)",,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780730,SPORT UTILITY / STATION WAGON,DS,,,
10/31/2017,17:18,BRONX,10463,40.878704,-73.907616,"(40.878704, -73.907616)",,,3018      KINGSBRIDGE AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3781121,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:20,QUEENS,11427,40.72613,-73.75658,"(40.72613, -73.75658)",GRAND CENTRAL PARKWAY,CLEARVIEW EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781914,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:20,,,40.771667,-73.9867,"(40.771667, -73.9867)",WEST 61 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780836,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:21,BRONX,10457,40.85651,-73.897316,"(40.85651, -73.897316)",TIEBOUT AVENUE,EAST 183 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781264,SPORT UTILITY / STATION WAGON,TAXI,,,
10/31/2017,17:30,STATEN ISLAND,10304,40.59703,-74.09337,"(40.59703, -74.09337)",OLD TOWN ROAD,RICHMOND ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780864,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:30,QUEENS,11427,40.732536,-73.765564,"(40.732536, -73.765564)",UNION TURNPIKE,CLEARVIEW EXPRESSWAY,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3781843,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:30,,,40.666233,-73.761,"(40.666233, -73.761)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780766,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:30,BRONX,10456,40.82296,-73.90811,"(40.82296, -73.90811)",,,919       EAGLE AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3780951,PASSENGER VEHICLE,,,,
10/31/2017,17:40,QUEENS,11426,40.72787,-73.72576,"(40.72787, -73.72576)",242 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3780940,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:40,QUEENS,11369,40.768715,-73.87636,"(40.768715, -73.87636)",,,22-58     94 STREET,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781044,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/31/2017,17:40,,,40.756096,-73.74655,"(40.756096, -73.74655)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780771,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:40,,,40.69365,-73.98333,"(40.69365, -73.98333)",FLATBUSH AVENUE EXTENSION,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3781605,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,17:45,QUEENS,11385,40.703205,-73.90592,"(40.703205, -73.90592)",,,754       ONDERDONK AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3780795,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:45,QUEENS,11422,40.670635,-73.73458,"(40.670635, -73.73458)",136 AVENUE,241 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780936,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:45,,,40.668644,-73.78158,"(40.668644, -73.78158)",137 AVENUE,,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3780839,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:45,,,40.80321,-73.91892,"(40.80321, -73.91892)",BRUCKNER BOULEVARD,EAST 133 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781676,DP,,,,
10/31/2017,17:50,,,40.772865,-73.98955,"(40.772865, -73.98955)",WEST END AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780837,CONV,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:50,BRONX,10458,40.866802,-73.88444,"(40.866802, -73.88444)",WEBSTER AVENUE,EAST 199 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780714,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,17:54,,,40.76643,-73.78864,"(40.76643, -73.78864)",,,JORDAN STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3780765,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
10/31/2017,17:55,,,40.84837,-73.84995,"(40.84837, -73.84995)",WILLIAMSBRIDGE ROAD,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3781650,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,17:55,,,40.62488,-74.14328,"(40.62488, -74.14328)",,,1637      FOREST AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3781376,TRACT,,,,
10/31/2017,18:00,,,40.75076,-73.96843,"(40.75076, -73.96843)",EAST 45 STREET,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3780775,PASSENGER VEHICLE,TAXI,,,
10/31/2017,18:00,QUEENS,11432,40.727642,-73.78318,"(40.727642, -73.78318)",CHEVY CHASE STREET,80 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781488,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:00,STATEN ISLAND,10308,40.55041,-74.15648,"(40.55041, -74.15648)",,,170       LAMOKA AVENUE,2,0,0,0,0,0,2,0,Backing Unsafely,Unspecified,,,,3780868,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
